2024-03-15 13:00:01 INFO  [order-service] Request received: PUT /api/orders/create from 192.168.2.176 [req_0d3ac1]
2024-03-15 13:32:36 INFO  [order-service] Response: POST /api/orders/list -> 200 (90ms)
2024-03-15 13:32:37 INFO  [order-service] Request received: POST /api/orders/95234 from 10.0.1.14 [req_067887]
2024-03-15 13:32:37 INFO  [order-service] Response: POST /api/orders/95234 -> 200 (55ms)
2024-03-15 13:32:38 INFO  [order-service] Request received: PUT /api/orders/create from 192.168.1.140 [req_02d519]
2024-03-15 13:32:38 INFO  [order-service] Response: PUT /api/orders/create -> 200 (81ms)
2024-03-15 13:32:48 INFO  [order-service] Request received: POST /api/orders/46806/status from 192.168.2.137 [req_080e90]
2024-03-15 13:32:48 INFO  [order-service] Response: POST /api/orders/46806/status -> 204 (66ms)
2024-03-15 13:32:50 INFO  [order-service] Request received: POST /api/orders/list from 10.0.1.42 [req_027894]
2024-03-15 13:32:50 INFO  [order-service] Response: POST /api/orders/list -> 200 (173ms)
2024-03-15 13:32:57 INFO  [order-service] Request received: POST /api/orders/85589/status from 192.168.2.61 [req_0e0d68]
2024-03-15 13:32:57 INFO  [order-service] Response: POST /api/orders/85589/status -> 200 (153ms)
2024-03-15 13:33:13 INFO  [order-service] Request received: PUT /api/orders/69890/status from 10.0.1.157 [req_0a1265]
2024-03-15 13:33:13 INFO  [order-service] Response: PUT /api/orders/69890/status -> 201 (86ms)
2024-03-15 13:33:27 INFO  [order-service] Request received: PUT /api/orders/create from 192.168.1.123 [req_0187f1]
2024-03-15 13:33:27 INFO  [order-service] DB query executed in 40ms
2024-03-15 13:33:28 INFO  [order-service] Response: PUT /api/orders/create -> 204 (45ms)
2024-03-15 13:33:38 INFO  [order-service] Request received: PUT /api/orders/18477 from 10.0.2.23 [req_069d42]
2024-03-15 13:33:38 INFO  [order-service] Response: PUT /api/orders/18477 -> 200 (42ms)
2024-03-15 13:33:42 INFO  [order-service] Request received: PUT /api/orders/58213 from 192.168.2.146 [req_0cb12c]
2024-03-15 13:33:42 INFO  [order-service] DB query executed in 16ms
2024-03-15 13:33:42 INFO  [order-service] Response: PUT /api/orders/58213 -> 204 (159ms)
2024-03-15 13:33:47 INFO  [order-service] Request received: PUT /api/orders/56064/status from 192.168.2.218 [req_0ddbf4]
2024-03-15 13:33:47 INFO  [order-service] DB query executed in 9ms
2024-03-15 13:33:47 INFO  [order-service] Request received: GET /api/orders/create from 10.0.1.96 [req_0ca8ad]
2024-03-15 13:33:47 INFO  [order-service] Response: PUT /api/orders/56064/status -> 200 (82ms)
2024-03-15 13:33:47 INFO  [order-service] Response: GET /api/orders/create -> 204 (130ms)
2024-03-15 13:33:54 INFO  [order-service] Request received: POST /api/orders/83240/cancel from 10.0.2.201 [req_0839bb]
2024-03-15 13:33:54 INFO  [order-service] Response: POST /api/orders/83240/cancel -> 200 (37ms)
2024-03-15 13:33:58 INFO  [order-service] Request received: POST /api/orders/62421/status from 10.0.2.227 [req_0a66cf]
2024-03-15 13:33:58 INFO  [order-service] Response: POST /api/orders/62421/status -> 200 (35ms)
2024-03-15 13:34:00 INFO  [order-service] Request received: POST /api/orders/38626/status from 192.168.1.103 [req_03bbf3]
2024-03-15 13:34:00 INFO  [order-service] Response: POST /api/orders/38626/status -> 200 (95ms)
2024-03-15 13:34:12 INFO  [order-service] Request received: POST /api/orders/create from 192.168.1.144 [req_071d0c]
2024-03-15 13:34:12 INFO  [order-service] DB query executed in 42ms
2024-03-15 13:34:12 INFO  [order-service] Response: POST /api/orders/create -> 200 (112ms)
2024-03-15 13:34:20 INFO  [order-service] Request received: GET /api/orders/create from 192.168.1.61 [req_065ddb]
2024-03-15 13:34:20 INFO  [order-service] DB query executed in 33ms
2024-03-15 13:34:20 INFO  [order-service] Response: GET /api/orders/create -> 204 (43ms)
2024-03-15 13:34:29 INFO  [order-service] Request received: GET /api/orders/create from 192.168.2.166 [req_032a23]
2024-03-15 13:34:29 INFO  [order-service] Response: GET /api/orders/create -> 200 (149ms)
2024-03-15 13:34:32 INFO  [order-service] Request received: GET /api/orders/30038 from 192.168.1.173 [req_034e1b]
2024-03-15 13:34:32 INFO  [order-service] Response: GET /api/orders/30038 -> 201 (100ms)
2024-03-15 13:34:36 INFO  [order-service] Request received: GET /api/orders/52155 from 10.0.1.225 [req_0706c6]
2024-03-15 13:34:36 INFO  [order-service] DB query executed in 10ms
2024-03-15 13:34:36 INFO  [order-service] Response: GET /api/orders/52155 -> 200 (23ms)
2024-03-15 13:34:45 INFO  [order-service] Request received: GET /api/orders/90718/cancel from 192.168.1.13 [req_0b156d]
2024-03-15 13:34:45 INFO  [order-service] Response: GET /api/orders/90718/cancel -> 200 (26ms)
2024-03-15 13:34:59 INFO  [order-service] Request received: PUT /api/orders/71526 from 10.0.1.77 [req_06d248]
2024-03-15 13:35:00 INFO  [order-service] Response: PUT /api/orders/71526 -> 201 (86ms)
2024-03-15 13:35:03 INFO  [order-service] Request received: PUT /api/orders/49537 from 192.168.1.103 [req_07e6a3]
2024-03-15 13:35:04 INFO  [order-service] Response: PUT /api/orders/49537 -> 204 (102ms)
2024-03-15 13:35:11 INFO  [order-service] Request received: POST /api/orders/list from 10.0.2.198 [req_026aea]
2024-03-15 13:35:11 INFO  [order-service] DB query executed in 31ms
2024-03-15 13:35:11 INFO  [order-service] Response: POST /api/orders/list -> 200 (108ms)
2024-03-15 13:35:16 INFO  [order-service] Request received: PUT /api/orders/15793/status from 192.168.1.179 [req_0c661a]
2024-03-15 13:35:16 INFO  [order-service] Response: PUT /api/orders/15793/status -> 204 (148ms)
2024-03-15 13:35:18 INFO  [order-service] Request received: PUT /api/orders/list from 10.0.1.99 [req_06da81]
2024-03-15 13:35:18 INFO  [order-service] Response: PUT /api/orders/list -> 204 (8ms)
2024-03-15 13:35:30 INFO  [order-service] Request received: GET /api/orders/56709/status from 192.168.2.244 [req_041218]
2024-03-15 13:35:30 INFO  [order-service] Response: GET /api/orders/56709/status -> 200 (158ms)
2024-03-15 13:35:30 WARN  [order-service] GC pause: G1 Young Generation, 41ms, freed 27MB
2024-03-15 13:35:35 INFO  [order-service] Request received: PUT /api/orders/21113/cancel from 10.0.2.22 [req_023ec7]
2024-03-15 13:35:35 INFO  [order-service] Response: PUT /api/orders/21113/cancel -> 200 (70ms)
2024-03-15 13:35:36 INFO  [order-service] Request received: PUT /api/orders/22818 from 10.0.1.179 [req_082d24]
2024-03-15 13:35:36 INFO  [order-service] Response: PUT /api/orders/22818 -> 200 (29ms)
2024-03-15 13:35:41 INFO  [order-service] Request received: POST /api/orders/list from 10.0.2.111 [req_05a093]
2024-03-15 13:35:41 INFO  [order-service] Response: POST /api/orders/list -> 200 (167ms)
2024-03-15 13:35:53 INFO  [order-service] Request received: GET /api/orders/69387/cancel from 10.0.2.46 [req_0af45b]
2024-03-15 13:35:53 INFO  [order-service] Response: GET /api/orders/69387/cancel -> 200 (81ms)
2024-03-15 13:35:54 INFO  [order-service] Request received: POST /api/orders/create from 10.0.2.203 [req_07fa92]
2024-03-15 13:35:54 INFO  [order-service] Response: POST /api/orders/create -> 200 (150ms)
2024-03-15 13:35:55 INFO  [order-service] Request received: GET /api/orders/62022/status from 192.168.2.149 [req_08814a]
2024-03-15 13:35:55 INFO  [order-service] DB query executed in 40ms
2024-03-15 13:35:55 INFO  [order-service] Response: GET /api/orders/62022/status -> 200 (27ms)
2024-03-15 13:36:01 INFO  [order-service] Request received: PUT /api/orders/77412 from 10.0.2.231 [req_0e4bb5]
2024-03-15 13:36:01 INFO  [order-service] Response: PUT /api/orders/77412 -> 200 (92ms)
2024-03-15 13:36:02 INFO  [order-service] Request received: PUT /api/orders/91045 from 10.0.1.88 [req_0e2274]
2024-03-15 13:36:02 INFO  [order-service] DB query executed in 7ms
2024-03-15 13:36:02 INFO  [order-service] Response: PUT /api/orders/91045 -> 200 (63ms)
2024-03-15 13:36:10 INFO  [order-service] Request received: POST /api/orders/30185/cancel from 192.168.2.213 [req_0b908a]
2024-03-15 13:36:10 INFO  [order-service] Response: POST /api/orders/30185/cancel -> 200 (69ms)
2024-03-15 13:36:16 INFO  [order-service] Request received: POST /api/orders/list from 10.0.2.116 [req_0cb6d7]
2024-03-15 13:36:16 INFO  [order-service] Response: POST /api/orders/list -> 204 (95ms)
2024-03-15 13:36:20 INFO  [order-service] Request received: GET /api/orders/list from 192.168.2.210 [req_097777]
2024-03-15 13:36:20 INFO  [order-service] DB query executed in 19ms
2024-03-15 13:36:20 INFO  [order-service] Response: GET /api/orders/list -> 201 (28ms)
2024-03-15 13:36:24 INFO  [order-service] Request received: POST /api/orders/list from 192.168.1.123 [req_03807b]
2024-03-15 13:36:24 INFO  [order-service] Response: POST /api/orders/list -> 204 (113ms)
2024-03-15 13:36:45 INFO  [order-service] Request received: PUT /api/orders/98166 from 192.168.1.101 [req_01b58c]
2024-03-15 13:36:45 INFO  [order-service] Response: PUT /api/orders/98166 -> 201 (110ms)
2024-03-15 13:36:48 INFO  [order-service] Request received: GET /api/orders/create from 192.168.1.179 [req_078433]
2024-03-15 13:36:48 INFO  [order-service] Response: GET /api/orders/create -> 200 (151ms)
2024-03-15 13:36:53 INFO  [order-service] Request received: PUT /api/orders/88614/cancel from 10.0.2.203 [req_056220]
2024-03-15 13:36:53 INFO  [order-service] DB query executed in 31ms
2024-03-15 13:36:53 INFO  [order-service] Response: PUT /api/orders/88614/cancel -> 200 (89ms)
2024-03-15 13:36:56 INFO  [order-service] Request received: PUT /api/orders/34994 from 10.0.1.189 [req_0226a9]
2024-03-15 13:36:56 INFO  [order-service] Response: PUT /api/orders/34994 -> 200 (148ms)
2024-03-15 13:37:15 INFO  [order-service] Request received: POST /api/orders/create from 10.0.1.85 [req_07e79b]
2024-03-15 13:37:15 INFO  [order-service] DB query executed in 45ms
2024-03-15 13:37:15 INFO  [order-service] Response: POST /api/orders/create -> 200 (22ms)
2024-03-15 13:37:18 INFO  [order-service] Request received: POST /api/orders/create from 192.168.2.126 [req_08a90e]
2024-03-15 13:37:18 INFO  [order-service] Request received: GET /api/orders/create from 10.0.1.58 [req_05aac7]
2024-03-15 13:37:18 INFO  [order-service] Response: POST /api/orders/create -> 200 (112ms)
2024-03-15 13:37:18 INFO  [order-service] Response: GET /api/orders/create -> 200 (83ms)
2024-03-15 13:37:22 INFO  [order-service] Request received: GET /api/orders/list from 10.0.1.193 [req_0a4b03]
2024-03-15 13:37:22 INFO  [order-service] Response: GET /api/orders/list -> 201 (144ms)
2024-03-15 13:37:26 INFO  [order-service] Request received: POST /api/orders/list from 10.0.1.236 [req_050390]
2024-03-15 13:37:26 INFO  [order-service] DB query executed in 9ms
2024-03-15 13:37:26 INFO  [order-service] Response: POST /api/orders/list -> 200 (29ms)
2024-03-15 13:37:34 INFO  [order-service] Request received: PUT /api/orders/create from 192.168.2.48 [req_0794dc]
2024-03-15 13:37:35 INFO  [order-service] Response: PUT /api/orders/create -> 204 (91ms)
2024-03-15 13:37:41 INFO  [order-service] Request received: POST /api/orders/87377/cancel from 192.168.1.236 [req_07f305]
2024-03-15 13:37:41 INFO  [order-service] Response: POST /api/orders/87377/cancel -> 200 (65ms)
2024-03-15 13:37:54 INFO  [order-service] Request received: GET /api/orders/72131/cancel from 10.0.2.72 [req_079ce9]
2024-03-15 13:37:54 INFO  [order-service] DB query executed in 31ms
2024-03-15 13:37:54 INFO  [order-service] Response: GET /api/orders/72131/cancel -> 200 (50ms)
2024-03-15 13:37:55 INFO  [order-service] Request received: GET /api/orders/66015/cancel from 10.0.2.80 [req_03e825]
2024-03-15 13:37:55 INFO  [order-service] DB query executed in 37ms
2024-03-15 13:37:56 INFO  [order-service] Response: GET /api/orders/66015/cancel -> 200 (55ms)
2024-03-15 13:38:01 INFO  [order-service] Request received: PUT /api/orders/77324/status from 192.168.2.46 [req_0a2bd3]
2024-03-15 13:38:01 INFO  [order-service] DB query executed in 29ms
2024-03-15 13:38:02 INFO  [order-service] Response: PUT /api/orders/77324/status -> 200 (93ms)
2024-03-15 13:38:12 INFO  [order-service] Request received: POST /api/orders/56441/status from 192.168.2.154 [req_05b1eb]
2024-03-15 13:38:12 INFO  [order-service] Response: POST /api/orders/56441/status -> 200 (166ms)
2024-03-15 13:38:25 INFO  [order-service] Request received: POST /api/orders/create from 192.168.2.88 [req_0e4b91]
2024-03-15 13:38:25 INFO  [order-service] Response: POST /api/orders/create -> 200 (41ms)
2024-03-15 13:38:35 INFO  [order-service] Request received: GET /api/orders/68297/cancel from 192.168.2.118 [req_043d2d]
2024-03-15 13:38:35 INFO  [order-service] Response: GET /api/orders/68297/cancel -> 204 (83ms)
2024-03-15 13:38:42 INFO  [order-service] Request received: PUT /api/orders/list from 192.168.2.65 [req_0b7f25]
2024-03-15 13:38:42 INFO  [order-service] DB query executed in 44ms
2024-03-15 13:38:42 INFO  [order-service] Response: PUT /api/orders/list -> 201 (173ms)
2024-03-15 13:38:45 INFO  [order-service] Request received: GET /api/orders/13259/cancel from 192.168.1.118 [req_0676b8]
2024-03-15 13:38:45 INFO  [order-service] Response: GET /api/orders/13259/cancel -> 200 (172ms)
2024-03-15 13:39:00 INFO  [order-service] Request received: POST /api/orders/91320/status from 192.168.2.13 [req_0a1752]
2024-03-15 13:39:00 INFO  [order-service] Response: POST /api/orders/91320/status -> 204 (164ms)
2024-03-15 13:39:08 INFO  [order-service] Request received: PUT /api/orders/80985 from 192.168.2.52 [req_0ec0a2]
2024-03-15 13:39:08 INFO  [order-service] Response: PUT /api/orders/80985 -> 200 (38ms)
2024-03-15 13:39:12 INFO  [order-service] Request received: POST /api/orders/72604 from 10.0.2.98 [req_0336eb]
2024-03-15 13:39:12 INFO  [order-service] DB query executed in 19ms
2024-03-15 13:39:12 INFO  [order-service] Response: POST /api/orders/72604 -> 201 (168ms)
2024-03-15 13:39:29 INFO  [order-service] Request received: GET /api/orders/list from 192.168.2.13 [req_01deab]
2024-03-15 13:39:29 INFO  [order-service] Response: GET /api/orders/list -> 200 (8ms)
2024-03-15 13:39:41 INFO  [order-service] Request received: POST /api/orders/list from 192.168.1.150 [req_0ad004]
2024-03-15 13:39:42 INFO  [order-service] DB query executed in 45ms
2024-03-15 13:39:42 INFO  [order-service] Response: POST /api/orders/list -> 200 (58ms)
2024-03-15 13:40:02 INFO  [order-service] Request received: POST /api/orders/83685/cancel from 192.168.1.112 [req_0df4b8]
2024-03-15 13:40:03 INFO  [order-service] Response: POST /api/orders/83685/cancel -> 200 (93ms)
2024-03-15 13:40:20 INFO  [order-service] Request received: PUT /api/orders/43142/cancel from 10.0.1.38 [req_068331]
2024-03-15 13:40:21 INFO  [order-service] DB query executed in 3ms
2024-03-15 13:40:21 INFO  [order-service] Response: PUT /api/orders/43142/cancel -> 200 (89ms)
2024-03-15 13:40:38 INFO  [order-service] Request received: GET /api/orders/26552 from 10.0.1.40 [req_0addd7]
2024-03-15 13:40:38 INFO  [order-service] DB query executed in 42ms
2024-03-15 13:40:38 INFO  [order-service] Response: GET /api/orders/26552 -> 201 (29ms)
2024-03-15 13:40:41 INFO  [order-service] Request received: PUT /api/orders/61510/status from 10.0.1.202 [req_0b6b34]
2024-03-15 13:40:41 INFO  [order-service] Response: PUT /api/orders/61510/status -> 201 (12ms)
2024-03-15 13:40:44 INFO  [order-service] Request received: GET /api/orders/86265 from 10.0.1.144 [req_01fce8]
2024-03-15 13:40:44 INFO  [order-service] Response: GET /api/orders/86265 -> 201 (33ms)
2024-03-15 13:41:07 INFO  [order-service] Request received: GET /api/orders/2742/cancel from 192.168.1.20 [req_0e242a]
2024-03-15 13:41:07 INFO  [order-service] Response: GET /api/orders/2742/cancel -> 200 (162ms)
2024-03-15 13:41:07 INFO  [order-service] Request received: GET /api/orders/28159 from 10.0.1.205 [req_0c3b3f]
2024-03-15 13:41:07 INFO  [order-service] Response: GET /api/orders/28159 -> 200 (51ms)
2024-03-15 13:41:24 INFO  [order-service] Request received: PUT /api/orders/54669 from 192.168.2.160 [req_0f3aae]
2024-03-15 13:41:24 INFO  [order-service] Response: PUT /api/orders/54669 -> 200 (50ms)
2024-03-15 13:41:35 INFO  [order-service] Request received: PUT /api/orders/43505/cancel from 10.0.2.165 [req_091a0d]
2024-03-15 13:41:35 INFO  [order-service] Response: PUT /api/orders/43505/cancel -> 200 (169ms)
2024-03-15 13:41:36 INFO  [order-service] Request received: GET /api/orders/48649/cancel from 192.168.2.58 [req_028109]
2024-03-15 13:41:36 INFO  [order-service] Response: GET /api/orders/48649/cancel -> 200 (24ms)
2024-03-15 13:41:42 INFO  [order-service] Request received: POST /api/orders/list from 192.168.2.34 [req_05ca95]
2024-03-15 13:41:42 INFO  [order-service] Response: POST /api/orders/list -> 201 (32ms)
2024-03-15 13:41:45 INFO  [order-service] Request received: POST /api/orders/list from 10.0.1.248 [req_061aa4]
2024-03-15 13:41:45 INFO  [order-service] DB query executed in 20ms
2024-03-15 13:41:45 INFO  [order-service] Response: POST /api/orders/list -> 200 (11ms)
2024-03-15 13:41:53 INFO  [order-service] Request received: PUT /api/orders/98836 from 192.168.1.141 [req_08ffdf]
2024-03-15 13:41:53 INFO  [order-service] DB query executed in 16ms
2024-03-15 13:41:53 INFO  [order-service] Response: PUT /api/orders/98836 -> 200 (18ms)
2024-03-15 13:42:08 INFO  [order-service] Request received: GET /api/orders/list from 10.0.1.134 [req_0a4a2c]
2024-03-15 13:42:08 INFO  [order-service] Response: GET /api/orders/list -> 200 (127ms)
2024-03-15 13:42:16 INFO  [order-service] Request received: GET /api/orders/list from 192.168.2.174 [req_0d3d46]
2024-03-15 13:42:17 INFO  [order-service] DB query executed in 10ms
2024-03-15 13:42:17 INFO  [order-service] Response: GET /api/orders/list -> 200 (58ms)
2024-03-15 13:42:27 INFO  [order-service] Request received: PUT /api/orders/list from 10.0.2.241 [req_0742cc]
2024-03-15 13:42:28 INFO  [order-service] DB query executed in 3ms
2024-03-15 13:42:28 INFO  [order-service] Response: PUT /api/orders/list -> 200 (26ms)
2024-03-15 13:42:29 INFO  [order-service] Request received: GET /api/orders/41320 from 192.168.1.190 [req_047ab5]
2024-03-15 13:42:30 INFO  [order-service] DB query executed in 8ms
2024-03-15 13:42:30 INFO  [order-service] Response: GET /api/orders/41320 -> 200 (136ms)
2024-03-15 13:42:30 WARN  [order-service] GC pause: G1 Young Generation, 43ms, freed 17MB
2024-03-15 13:42:34 INFO  [order-service] Request received: POST /api/orders/5074 from 10.0.2.83 [req_0a2dbe]
2024-03-15 13:42:34 INFO  [order-service] Response: POST /api/orders/5074 -> 200 (63ms)
2024-03-15 13:42:37 INFO  [order-service] Request received: PUT /api/orders/list from 10.0.1.246 [req_073811]
2024-03-15 13:42:38 INFO  [order-service] Response: PUT /api/orders/list -> 200 (105ms)
2024-03-15 13:42:54 INFO  [order-service] Request received: PUT /api/orders/72916 from 10.0.2.11 [req_07d440]
2024-03-15 13:42:54 INFO  [order-service] Response: PUT /api/orders/72916 -> 200 (36ms)
2024-03-15 13:42:56 INFO  [order-service] Request received: POST /api/orders/82502/status from 10.0.1.177 [req_07b7da]
2024-03-15 13:42:56 INFO  [order-service] Response: POST /api/orders/82502/status -> 200 (16ms)
2024-03-15 13:43:03 INFO  [order-service] Request received: POST /api/orders/11388 from 10.0.2.102 [req_0d0734]
2024-03-15 13:43:03 INFO  [order-service] DB query executed in 2ms
2024-03-15 13:43:03 INFO  [order-service] Response: POST /api/orders/11388 -> 201 (172ms)
2024-03-15 13:43:10 INFO  [order-service] Request received: PUT /api/orders/list from 192.168.2.16 [req_0baa10]
2024-03-15 13:43:10 INFO  [order-service] Response: PUT /api/orders/list -> 201 (35ms)
2024-03-15 13:43:13 INFO  [order-service] Request received: POST /api/orders/71380/cancel from 192.168.1.121 [req_090416]
2024-03-15 13:43:13 INFO  [order-service] Response: POST /api/orders/71380/cancel -> 200 (27ms)
2024-03-15 13:43:29 INFO  [order-service] Request received: POST /api/orders/59269/cancel from 192.168.2.114 [req_0864ca]
2024-03-15 13:43:29 INFO  [order-service] DB query executed in 41ms
2024-03-15 13:43:29 INFO  [order-service] Response: POST /api/orders/59269/cancel -> 200 (155ms)
2024-03-15 13:43:43 INFO  [order-service] Request received: PUT /api/orders/70709/status from 10.0.2.126 [req_05cfc5]
2024-03-15 13:43:43 INFO  [order-service] Response: PUT /api/orders/70709/status -> 204 (157ms)
2024-03-15 13:43:45 INFO  [order-service] Request received: PUT /api/orders/list from 10.0.2.134 [req_097256]
2024-03-15 13:43:45 INFO  [order-service] Response: PUT /api/orders/list -> 204 (140ms)
2024-03-15 13:43:47 INFO  [order-service] Request received: POST /api/orders/72675/cancel from 192.168.2.247 [req_0d3210]
2024-03-15 13:43:47 INFO  [order-service] Response: POST /api/orders/72675/cancel -> 200 (164ms)
2024-03-15 13:43:53 INFO  [order-service] Request received: POST /api/orders/15949/status from 10.0.1.130 [req_098654]
2024-03-15 13:43:53 INFO  [order-service] Response: POST /api/orders/15949/status -> 201 (158ms)
2024-03-15 13:43:54 INFO  [order-service] Request received: PUT /api/orders/list from 192.168.2.204 [req_06fd97]
2024-03-15 13:43:54 INFO  [order-service] Response: PUT /api/orders/list -> 204 (41ms)
2024-03-15 13:43:56 INFO  [order-service] Request received: PUT /api/orders/52995/cancel from 192.168.1.178 [req_0631a5]
2024-03-15 13:43:56 INFO  [order-service] Response: PUT /api/orders/52995/cancel -> 200 (70ms)
2024-03-15 13:43:57 INFO  [order-service] Request received: POST /api/orders/list from 192.168.1.15 [req_0976fa]
2024-03-15 13:43:57 INFO  [order-service] Response: POST /api/orders/list -> 201 (44ms)
2024-03-15 13:44:04 INFO  [order-service] Request received: GET /api/orders/48037/status from 192.168.2.72 [req_069ec1]
2024-03-15 13:44:04 INFO  [order-service] Response: GET /api/orders/48037/status -> 200 (153ms)
2024-03-15 13:44:08 INFO  [order-service] Request received: GET /api/orders/create from 10.0.2.25 [req_0b1322]
2024-03-15 13:44:08 INFO  [order-service] Response: GET /api/orders/create -> 200 (11ms)
2024-03-15 13:44:09 INFO  [order-service] Request received: GET /api/orders/create from 10.0.2.237 [req_0ea6e7]
2024-03-15 13:44:09 INFO  [order-service] Response: GET /api/orders/create -> 200 (104ms)
2024-03-15 13:44:20 INFO  [order-service] Request received: POST /api/orders/61053 from 192.168.2.62 [req_0d3ada]
2024-03-15 13:44:20 INFO  [order-service] Response: POST /api/orders/61053 -> 200 (32ms)
2024-03-15 13:44:24 INFO  [order-service] Request received: PUT /api/orders/create from 192.168.1.190 [req_087c67]
2024-03-15 13:44:25 INFO  [order-service] Response: PUT /api/orders/create -> 200 (127ms)
2024-03-15 13:44:31 INFO  [order-service] Request received: GET /api/orders/91886/cancel from 192.168.2.113 [req_039d80]
2024-03-15 13:44:31 INFO  [order-service] Response: GET /api/orders/91886/cancel -> 200 (100ms)
2024-03-15 13:44:33 INFO  [order-service] Request received: POST /api/orders/63638/cancel from 192.168.2.10 [req_060c58]
2024-03-15 13:44:33 INFO  [order-service] Response: POST /api/orders/63638/cancel -> 200 (126ms)
2024-03-15 13:44:39 INFO  [order-service] Request received: POST /api/orders/90252/cancel from 10.0.2.195 [req_0198d0]
2024-03-15 13:44:40 INFO  [order-service] Response: POST /api/orders/90252/cancel -> 204 (117ms)
2024-03-15 13:44:42 INFO  [order-service] Request received: PUT /api/orders/create from 192.168.2.58 [req_01e12a]
2024-03-15 13:44:42 INFO  [order-service] Response: PUT /api/orders/create -> 201 (90ms)
2024-03-15 13:45:05 INFO  [order-service] Request received: GET /api/orders/list from 192.168.1.47 [req_02534e]
2024-03-15 13:45:06 INFO  [order-service] Response: GET /api/orders/list -> 200 (144ms)
2024-03-15 13:45:06 INFO  [order-service] Request received: GET /api/orders/list from 192.168.1.175 [req_0c2b3d]
2024-03-15 13:45:06 INFO  [order-service] Response: GET /api/orders/list -> 201 (32ms)
2024-03-15 13:45:06 INFO  [order-service] Request received: PUT /api/orders/5402/cancel from 10.0.2.165 [req_099aeb]
2024-03-15 13:45:06 INFO  [order-service] Response: PUT /api/orders/5402/cancel -> 200 (156ms)
2024-03-15 13:45:09 INFO  [order-service] Request received: PUT /api/orders/create from 192.168.1.207 [req_0872bb]
2024-03-15 13:45:09 INFO  [order-service] DB query executed in 3ms
2024-03-15 13:45:09 INFO  [order-service] Response: PUT /api/orders/create -> 201 (169ms)
2024-03-15 13:45:10 INFO  [order-service] Request received: POST /api/orders/create from 10.0.2.173 [req_096575]
2024-03-15 13:45:10 INFO  [order-service] DB query executed in 25ms
2024-03-15 13:45:10 INFO  [order-service] Response: POST /api/orders/create -> 204 (64ms)
2024-03-15 13:45:11 INFO  [order-service] Request received: PUT /api/orders/49261 from 10.0.1.175 [req_0417fb]
2024-03-15 13:45:11 INFO  [order-service] DB query executed in 2ms
2024-03-15 13:45:11 INFO  [order-service] Response: PUT /api/orders/49261 -> 200 (158ms)
2024-03-15 13:45:19 INFO  [order-service] Request received: PUT /api/orders/6060 from 192.168.2.160 [req_03c50a]
2024-03-15 13:45:19 INFO  [order-service] Response: PUT /api/orders/6060 -> 200 (41ms)
2024-03-15 13:45:24 INFO  [order-service] Request received: POST /api/orders/53282/cancel from 192.168.2.84 [req_08932d]
2024-03-15 13:45:24 INFO  [order-service] DB query executed in 13ms
2024-03-15 13:45:24 INFO  [order-service] Response: POST /api/orders/53282/cancel -> 200 (49ms)
2024-03-15 13:45:31 INFO  [order-service] Request received: PUT /api/orders/58617/cancel from 10.0.2.15 [req_046331]
2024-03-15 13:45:31 INFO  [order-service] Response: PUT /api/orders/58617/cancel -> 200 (114ms)
2024-03-15 13:45:32 INFO  [order-service] Request received: PUT /api/orders/23848/cancel from 10.0.2.86 [req_0ebac5]
2024-03-15 13:45:33 INFO  [order-service] DB query executed in 38ms
2024-03-15 13:45:33 INFO  [order-service] Response: PUT /api/orders/23848/cancel -> 204 (129ms)
2024-03-15 13:45:39 INFO  [order-service] Request received: PUT /api/orders/create from 10.0.2.11 [req_0253cd]
2024-03-15 13:45:39 INFO  [order-service] Response: PUT /api/orders/create -> 200 (88ms)
2024-03-15 13:45:47 INFO  [order-service] Request received: POST /api/orders/list from 10.0.1.130 [req_0469bf]
2024-03-15 13:45:47 INFO  [order-service] Response: POST /api/orders/list -> 200 (158ms)
2024-03-15 13:45:48 INFO  [order-service] Request received: GET /api/orders/32693/cancel from 192.168.2.96 [req_0a6dc2]
2024-03-15 13:45:48 INFO  [order-service] DB query executed in 16ms
2024-03-15 13:45:48 INFO  [order-service] Response: GET /api/orders/32693/cancel -> 200 (43ms)
2024-03-15 13:45:49 INFO  [order-service] Request received: GET /api/orders/list from 192.168.1.79 [req_0877ea]
2024-03-15 13:45:49 INFO  [order-service] Response: GET /api/orders/list -> 200 (12ms)
2024-03-15 13:45:53 INFO  [order-service] Request received: PUT /api/orders/76439/status from 192.168.1.94 [req_08fcfe]
2024-03-15 13:45:53 INFO  [order-service] Response: PUT /api/orders/76439/status -> 200 (114ms)
2024-03-15 13:45:55 INFO  [order-service] Request received: GET /api/orders/54968/cancel from 192.168.1.114 [req_056744]
2024-03-15 13:45:55 INFO  [order-service] Response: GET /api/orders/54968/cancel -> 200 (178ms)
2024-03-15 13:46:06 INFO  [order-service] Request received: POST /api/orders/54999/cancel from 10.0.1.201 [req_0ec881]
2024-03-15 13:46:06 INFO  [order-service] DB query executed in 29ms
2024-03-15 13:46:07 INFO  [order-service] Response: POST /api/orders/54999/cancel -> 201 (53ms)
2024-03-15 13:46:11 INFO  [order-service] Request received: GET /api/orders/list from 10.0.2.143 [req_0f3272]
2024-03-15 13:46:11 INFO  [order-service] Response: GET /api/orders/list -> 200 (92ms)
2024-03-15 13:46:15 INFO  [order-service] Request received: PUT /api/orders/29072/cancel from 10.0.2.15 [req_075c44]
