2024-03-15 09:00:01 INFO  [order-service] Request received: PUT /api/orders/create from 192.168.2.176 [req_0d3ac1]
2024-03-15 09:26:30 INFO  [order-service] DB query executed in 23ms
2024-03-15 09:26:30 INFO  [order-service] Response: POST /api/orders/create -> 201 (91ms)
2024-03-15 09:26:34 INFO  [order-service] Request received: POST /api/orders/16759/cancel from 192.168.2.18 [req_0555af]
2024-03-15 09:26:34 INFO  [order-service] DB query executed in 40ms
2024-03-15 09:26:34 INFO  [order-service] Response: POST /api/orders/16759/cancel -> 200 (75ms)
2024-03-15 09:26:37 INFO  [order-service] Request received: PUT /api/orders/list from 10.0.1.206 [req_0d2021]
2024-03-15 09:26:37 INFO  [order-service] Response: PUT /api/orders/list -> 200 (178ms)
2024-03-15 09:26:43 INFO  [order-service] Request received: PUT /api/orders/42557/status from 192.168.2.235 [req_0dbe54]
2024-03-15 09:26:43 INFO  [order-service] Response: PUT /api/orders/42557/status -> 201 (21ms)
2024-03-15 09:26:54 INFO  [order-service] Request received: GET /api/orders/list from 10.0.2.126 [req_0be57b]
2024-03-15 09:26:54 INFO  [order-service] Response: GET /api/orders/list -> 204 (176ms)
2024-03-15 09:27:01 INFO  [order-service] Request received: PUT /api/orders/list from 192.168.2.237 [req_069d52]
2024-03-15 09:27:01 INFO  [order-service] DB query executed in 38ms
2024-03-15 09:27:01 INFO  [order-service] Response: PUT /api/orders/list -> 201 (109ms)
2024-03-15 09:27:28 INFO  [order-service] Request received: POST /api/orders/list from 10.0.1.174 [req_090442]
2024-03-15 09:27:28 INFO  [order-service] Response: POST /api/orders/list -> 200 (41ms)
2024-03-15 09:27:29 INFO  [order-service] Request received: GET /api/orders/57303/cancel from 10.0.2.218 [req_059c94]
2024-03-15 09:27:29 INFO  [order-service] Response: GET /api/orders/57303/cancel -> 200 (70ms)
2024-03-15 09:27:29 WARN  [order-service] GC pause: G1 Young Generation, 22ms, freed 18MB
2024-03-15 09:27:29 INFO  [order-service] Request received: PUT /api/orders/create from 10.0.2.96 [req_08bebd]
2024-03-15 09:27:29 INFO  [order-service] Response: PUT /api/orders/create -> 204 (96ms)
2024-03-15 09:27:30 INFO  [order-service] Request received: POST /api/orders/create from 10.0.2.124 [req_0eb690]
2024-03-15 09:27:30 INFO  [order-service] Response: POST /api/orders/create -> 200 (156ms)
2024-03-15 09:27:47 INFO  [order-service] Request received: GET /api/orders/32201/cancel from 192.168.2.196 [req_08e1e7]
2024-03-15 09:27:47 INFO  [order-service] Response: GET /api/orders/32201/cancel -> 200 (72ms)
2024-03-15 09:27:49 INFO  [order-service] Request received: GET /api/orders/77115 from 192.168.2.214 [req_0424df]
2024-03-15 09:27:49 INFO  [order-service] Response: GET /api/orders/77115 -> 200 (178ms)
2024-03-15 09:27:50 INFO  [order-service] Request received: POST /api/orders/7969/status from 192.168.2.191 [req_040d40]
2024-03-15 09:27:50 INFO  [order-service] DB query executed in 31ms
2024-03-15 09:27:50 INFO  [order-service] Response: POST /api/orders/7969/status -> 200 (134ms)
2024-03-15 09:27:51 INFO  [order-service] Request received: POST /api/orders/34917/status from 10.0.1.239 [req_04641d]
2024-03-15 09:27:51 INFO  [order-service] DB query executed in 20ms
2024-03-15 09:27:51 INFO  [order-service] Request received: GET /api/orders/36142 from 192.168.2.245 [req_08f083]
2024-03-15 09:27:51 INFO  [order-service] Response: POST /api/orders/34917/status -> 204 (17ms)
2024-03-15 09:27:51 INFO  [order-service] Response: GET /api/orders/36142 -> 200 (66ms)
2024-03-15 09:27:55 INFO  [order-service] Request received: POST /api/orders/create from 192.168.1.82 [req_09c24b]
2024-03-15 09:27:55 INFO  [order-service] Response: POST /api/orders/create -> 201 (97ms)
2024-03-15 09:28:01 INFO  [order-service] Request received: POST /api/orders/list from 192.168.2.20 [req_065238]
2024-03-15 09:28:01 INFO  [order-service] DB query executed in 45ms
2024-03-15 09:28:01 INFO  [order-service] Response: POST /api/orders/list -> 200 (50ms)
2024-03-15 09:28:03 INFO  [order-service] Request received: PUT /api/orders/98609/cancel from 10.0.1.248 [req_08ccbf]
2024-03-15 09:28:03 INFO  [order-service] DB query executed in 41ms
2024-03-15 09:28:03 INFO  [order-service] Request received: PUT /api/orders/create from 10.0.2.202 [req_01d0e9]
2024-03-15 09:28:03 INFO  [order-service] Response: PUT /api/orders/98609/cancel -> 204 (79ms)
2024-03-15 09:28:04 INFO  [order-service] Response: PUT /api/orders/create -> 204 (115ms)
2024-03-15 09:28:04 INFO  [order-service] Request received: GET /api/orders/89401 from 10.0.1.102 [req_094c9a]
2024-03-15 09:28:04 INFO  [order-service] DB query executed in 8ms
2024-03-15 09:28:04 INFO  [order-service] Response: GET /api/orders/89401 -> 200 (120ms)
2024-03-15 09:28:11 INFO  [order-service] Request received: GET /api/orders/83442/cancel from 10.0.1.152 [req_0ed62f]
2024-03-15 09:28:11 INFO  [order-service] Request received: GET /api/orders/52244/status from 192.168.1.211 [req_033a74]
2024-03-15 09:28:11 INFO  [order-service] DB query executed in 19ms
2024-03-15 09:28:11 INFO  [order-service] Response: GET /api/orders/52244/status -> 200 (47ms)
2024-03-15 09:28:11 INFO  [order-service] Response: GET /api/orders/83442/cancel -> 200 (108ms)
2024-03-15 09:28:12 INFO  [order-service] Request received: GET /api/orders/36091 from 192.168.2.125 [req_06c53a]
2024-03-15 09:28:12 INFO  [order-service] DB query executed in 36ms
2024-03-15 09:28:12 INFO  [order-service] Response: GET /api/orders/36091 -> 200 (104ms)
2024-03-15 09:28:16 INFO  [order-service] Request received: PUT /api/orders/list from 10.0.2.218 [req_0d9ca4]
2024-03-15 09:28:16 INFO  [order-service] Response: PUT /api/orders/list -> 200 (19ms)
2024-03-15 09:28:19 INFO  [order-service] Request received: POST /api/orders/45503/cancel from 10.0.2.185 [req_0a3874]
2024-03-15 09:28:19 INFO  [order-service] DB query executed in 26ms
2024-03-15 09:28:19 INFO  [order-service] Response: POST /api/orders/45503/cancel -> 200 (60ms)
2024-03-15 09:28:35 INFO  [order-service] Request received: POST /api/orders/list from 10.0.1.14 [req_033975]
2024-03-15 09:28:35 INFO  [order-service] DB query executed in 25ms
2024-03-15 09:28:35 INFO  [order-service] Response: POST /api/orders/list -> 204 (25ms)
2024-03-15 09:28:51 INFO  [order-service] Request received: GET /api/orders/5474 from 192.168.2.41 [req_0f3276]
2024-03-15 09:28:51 INFO  [order-service] Response: GET /api/orders/5474 -> 200 (80ms)
2024-03-15 09:28:55 INFO  [order-service] Request received: GET /api/orders/85158 from 192.168.2.83 [req_09bdaa]
2024-03-15 09:28:56 INFO  [order-service] Response: GET /api/orders/85158 -> 200 (151ms)
2024-03-15 09:29:01 INFO  [order-service] Request received: PUT /api/orders/37632/cancel from 192.168.1.225 [req_05961f]
2024-03-15 09:29:01 INFO  [order-service] Response: PUT /api/orders/37632/cancel -> 200 (39ms)
2024-03-15 09:29:04 INFO  [order-service] Request received: PUT /api/orders/50484/cancel from 192.168.2.169 [req_0b76be]
2024-03-15 09:29:04 INFO  [order-service] DB query executed in 39ms
2024-03-15 09:29:04 INFO  [order-service] Response: PUT /api/orders/50484/cancel -> 200 (136ms)
2024-03-15 09:29:10 INFO  [order-service] Request received: POST /api/orders/80795 from 10.0.1.248 [req_0bd4d1]
2024-03-15 09:29:10 INFO  [order-service] DB query executed in 2ms
2024-03-15 09:29:10 INFO  [order-service] Response: POST /api/orders/80795 -> 200 (20ms)
2024-03-15 09:29:10 INFO  [order-service] Request received: PUT /api/orders/17413/cancel from 192.168.2.160 [req_059a13]
2024-03-15 09:29:10 INFO  [order-service] Response: PUT /api/orders/17413/cancel -> 200 (116ms)
2024-03-15 09:29:12 INFO  [order-service] Request received: GET /api/orders/list from 10.0.1.197 [req_031e34]
2024-03-15 09:29:12 INFO  [order-service] DB query executed in 25ms
2024-03-15 09:29:12 INFO  [order-service] Response: GET /api/orders/list -> 201 (97ms)
2024-03-15 09:29:22 INFO  [order-service] Request received: PUT /api/orders/20507 from 192.168.2.242 [req_0783db]
2024-03-15 09:29:22 INFO  [order-service] Response: PUT /api/orders/20507 -> 200 (106ms)
2024-03-15 09:29:26 INFO  [order-service] Request received: POST /api/orders/create from 10.0.1.242 [req_0acc1d]
2024-03-15 09:29:26 INFO  [order-service] DB query executed in 13ms
2024-03-15 09:29:26 INFO  [order-service] Response: POST /api/orders/create -> 204 (103ms)
2024-03-15 09:29:30 INFO  [order-service] Request received: PUT /api/orders/52989/status from 192.168.1.206 [req_0838b1]
2024-03-15 09:29:30 INFO  [order-service] Response: PUT /api/orders/52989/status -> 200 (48ms)
2024-03-15 09:29:41 INFO  [order-service] Request received: GET /api/orders/create from 10.0.1.141 [req_0a316f]
2024-03-15 09:29:41 INFO  [order-service] Response: GET /api/orders/create -> 204 (72ms)
2024-03-15 09:29:47 INFO  [order-service] Request received: POST /api/orders/75825/cancel from 192.168.2.146 [req_082b28]
2024-03-15 09:29:47 INFO  [order-service] Response: POST /api/orders/75825/cancel -> 200 (13ms)
2024-03-15 09:29:48 INFO  [order-service] Request received: PUT /api/orders/55159/cancel from 10.0.2.113 [req_0cea68]
2024-03-15 09:29:48 INFO  [order-service] Response: PUT /api/orders/55159/cancel -> 200 (22ms)
2024-03-15 09:29:52 INFO  [order-service] Request received: GET /api/orders/list from 192.168.2.228 [req_075b12]
2024-03-15 09:29:52 INFO  [order-service] Response: GET /api/orders/list -> 204 (48ms)
2024-03-15 09:30:03 INFO  [order-service] Request received: PUT /api/orders/list from 10.0.1.182 [req_0a6a5a]
2024-03-15 09:30:03 INFO  [order-service] DB query executed in 10ms
2024-03-15 09:30:04 INFO  [order-service] Response: PUT /api/orders/list -> 200 (101ms)
2024-03-15 09:30:06 INFO  [order-service] Request received: PUT /api/orders/create from 192.168.1.246 [req_078247]
2024-03-15 09:30:06 INFO  [order-service] DB query executed in 39ms
2024-03-15 09:30:06 INFO  [order-service] Response: PUT /api/orders/create -> 200 (123ms)
2024-03-15 09:30:24 INFO  [order-service] Request received: GET /api/orders/55845 from 192.168.2.82 [req_093d47]
2024-03-15 09:30:24 INFO  [order-service] Response: GET /api/orders/55845 -> 200 (104ms)
2024-03-15 09:30:25 INFO  [order-service] Request received: POST /api/orders/82835/cancel from 192.168.1.123 [req_092d6f]
2024-03-15 09:30:26 INFO  [order-service] Response: POST /api/orders/82835/cancel -> 200 (81ms)
2024-03-15 09:30:29 INFO  [order-service] Request received: PUT /api/orders/list from 10.0.2.21 [req_0ccfb7]
2024-03-15 09:30:29 INFO  [order-service] Response: PUT /api/orders/list -> 200 (168ms)
2024-03-15 09:30:30 INFO  [order-service] Request received: GET /api/orders/list from 192.168.2.47 [req_0c5623]
2024-03-15 09:30:30 INFO  [order-service] DB query executed in 12ms
2024-03-15 09:30:30 INFO  [order-service] Response: GET /api/orders/list -> 201 (65ms)
2024-03-15 09:30:32 INFO  [order-service] Request received: GET /api/orders/47104/cancel from 10.0.2.87 [req_0f0b56]
2024-03-15 09:30:32 INFO  [order-service] DB query executed in 14ms
2024-03-15 09:30:32 INFO  [order-service] Response: GET /api/orders/47104/cancel -> 200 (164ms)
2024-03-15 09:30:32 WARN  [order-service] HTTP client retry: attempt 2/3 for upstream call
2024-03-15 09:30:33 INFO  [order-service] Request received: PUT /api/orders/75896/cancel from 10.0.1.11 [req_01b5fb]
2024-03-15 09:30:33 INFO  [order-service] DB query executed in 42ms
2024-03-15 09:30:33 INFO  [order-service] Response: PUT /api/orders/75896/cancel -> 201 (104ms)
2024-03-15 09:30:40 INFO  [order-service] Request received: PUT /api/orders/23225/cancel from 10.0.2.178 [req_06c8d9]
2024-03-15 09:30:40 INFO  [order-service] DB query executed in 2ms
2024-03-15 09:30:40 INFO  [order-service] Response: PUT /api/orders/23225/cancel -> 200 (168ms)
2024-03-15 09:30:48 INFO  [order-service] Request received: PUT /api/orders/28722/cancel from 192.168.1.181 [req_03dfac]
2024-03-15 09:30:48 INFO  [order-service] Response: PUT /api/orders/28722/cancel -> 204 (98ms)
2024-03-15 09:31:00 INFO  [order-service] Request received: POST /api/orders/list from 192.168.1.206 [req_0ace4e]
2024-03-15 09:31:01 INFO  [order-service] Response: POST /api/orders/list -> 200 (21ms)
2024-03-15 09:31:01 INFO  [order-service] Request received: GET /api/orders/list from 192.168.1.98 [req_042465]
2024-03-15 09:31:01 INFO  [order-service] DB query executed in 28ms
2024-03-15 09:31:02 INFO  [order-service] Response: GET /api/orders/list -> 200 (76ms)
2024-03-15 09:31:34 INFO  [order-service] Request received: PUT /api/orders/65830/status from 10.0.2.249 [req_0dd557]
2024-03-15 09:31:34 INFO  [order-service] Response: PUT /api/orders/65830/status -> 200 (126ms)
2024-03-15 09:31:41 INFO  [order-service] Request received: GET /api/orders/94659/cancel from 192.168.1.104 [req_0187ff]
2024-03-15 09:31:41 INFO  [order-service] Response: GET /api/orders/94659/cancel -> 200 (70ms)
2024-03-15 09:31:43 INFO  [order-service] Request received: PUT /api/orders/list from 192.168.1.94 [req_081271]
2024-03-15 09:31:43 INFO  [order-service] Response: PUT /api/orders/list -> 201 (91ms)
2024-03-15 09:31:50 INFO  [order-service] Request received: GET /api/orders/91521 from 192.168.1.139 [req_0468a5]
2024-03-15 09:31:50 INFO  [order-service] DB query executed in 33ms
2024-03-15 09:31:50 INFO  [order-service] Response: GET /api/orders/91521 -> 200 (58ms)
2024-03-15 09:31:55 INFO  [order-service] Request received: POST /api/orders/8973 from 10.0.1.65 [req_07efec]
2024-03-15 09:31:55 INFO  [order-service] Response: POST /api/orders/8973 -> 200 (70ms)
2024-03-15 09:31:58 INFO  [order-service] Request received: PUT /api/orders/17319/cancel from 10.0.2.246 [req_0f07c4]
2024-03-15 09:31:58 INFO  [order-service] DB query executed in 4ms
2024-03-15 09:31:58 INFO  [order-service] Response: PUT /api/orders/17319/cancel -> 204 (29ms)
2024-03-15 09:32:00 INFO  [order-service] Request received: POST /api/orders/6581 from 10.0.1.204 [req_03b8bc]
2024-03-15 09:32:00 INFO  [order-service] DB query executed in 19ms
2024-03-15 09:32:00 INFO  [order-service] Response: POST /api/orders/6581 -> 200 (96ms)
2024-03-15 09:32:00 INFO  [order-service] Request received: GET /api/orders/list from 192.168.1.143 [req_0b9840]
2024-03-15 09:32:00 INFO  [order-service] DB query executed in 16ms
2024-03-15 09:32:01 INFO  [order-service] Response: GET /api/orders/list -> 201 (177ms)
2024-03-15 09:32:02 INFO  [order-service] Request received: PUT /api/orders/list from 192.168.1.79 [req_078ced]
2024-03-15 09:32:02 INFO  [order-service] Response: PUT /api/orders/list -> 204 (135ms)
2024-03-15 09:32:14 INFO  [order-service] Request received: GET /api/orders/create from 192.168.1.18 [req_018a64]
2024-03-15 09:32:14 INFO  [order-service] Response: GET /api/orders/create -> 200 (26ms)
2024-03-15 09:32:16 INFO  [order-service] Request received: POST /api/orders/53482 from 10.0.1.93 [req_0b3741]
2024-03-15 09:32:16 INFO  [order-service] Response: POST /api/orders/53482 -> 200 (158ms)
2024-03-15 09:32:23 INFO  [order-service] Request received: PUT /api/orders/3365 from 192.168.2.48 [req_05726f]
2024-03-15 09:32:23 INFO  [order-service] Response: PUT /api/orders/3365 -> 200 (136ms)
2024-03-15 09:32:26 INFO  [order-service] Request received: PUT /api/orders/50244 from 10.0.1.207 [req_044853]
2024-03-15 09:32:26 INFO  [order-service] Response: PUT /api/orders/50244 -> 200 (8ms)
2024-03-15 09:32:28 INFO  [order-service] Request received: POST /api/orders/13405/status from 10.0.1.188 [req_096f08]
2024-03-15 09:32:28 INFO  [order-service] Response: POST /api/orders/13405/status -> 201 (32ms)
2024-03-15 09:32:31 INFO  [order-service] Request received: POST /api/orders/list from 10.0.1.193 [req_04f6ac]
2024-03-15 09:32:31 INFO  [order-service] DB query executed in 37ms
2024-03-15 09:32:31 INFO  [order-service] Response: POST /api/orders/list -> 200 (90ms)
2024-03-15 09:32:33 INFO  [order-service] Request received: POST /api/orders/95234 from 10.0.1.14 [req_067887]
2024-03-15 09:32:33 INFO  [order-service] Response: POST /api/orders/95234 -> 200 (55ms)
2024-03-15 09:32:36 INFO  [order-service] Request received: PUT /api/orders/create from 192.168.1.140 [req_02d519]
2024-03-15 09:32:36 INFO  [order-service] Response: PUT /api/orders/create -> 200 (81ms)
2024-03-15 09:32:37 INFO  [order-service] Request received: POST /api/orders/46806/status from 192.168.2.137 [req_080e90]
2024-03-15 09:32:37 INFO  [order-service] Response: POST /api/orders/46806/status -> 204 (66ms)
2024-03-15 09:32:38 INFO  [order-service] Request received: POST /api/orders/list from 10.0.1.42 [req_027894]
2024-03-15 09:32:38 INFO  [order-service] Response: POST /api/orders/list -> 200 (173ms)
2024-03-15 09:32:48 INFO  [order-service] Request received: POST /api/orders/85589/status from 192.168.2.61 [req_0e0d68]
2024-03-15 09:32:48 INFO  [order-service] Response: POST /api/orders/85589/status -> 200 (153ms)
2024-03-15 09:32:50 INFO  [order-service] Request received: PUT /api/orders/69890/status from 10.0.1.157 [req_0a1265]
2024-03-15 09:32:50 INFO  [order-service] Response: PUT /api/orders/69890/status -> 201 (86ms)
2024-03-15 09:32:57 INFO  [order-service] Request received: PUT /api/orders/create from 192.168.1.123 [req_0187f1]
2024-03-15 09:32:57 INFO  [order-service] DB query executed in 40ms
2024-03-15 09:32:57 INFO  [order-service] Response: PUT /api/orders/create -> 204 (45ms)
2024-03-15 09:33:13 INFO  [order-service] Request received: PUT /api/orders/18477 from 10.0.2.23 [req_069d42]
2024-03-15 09:33:13 INFO  [order-service] Response: PUT /api/orders/18477 -> 200 (42ms)
2024-03-15 09:33:27 INFO  [order-service] Request received: PUT /api/orders/58213 from 192.168.2.146 [req_0cb12c]
2024-03-15 09:33:27 INFO  [order-service] DB query executed in 16ms
2024-03-15 09:33:28 INFO  [order-service] Response: PUT /api/orders/58213 -> 204 (159ms)
2024-03-15 09:33:38 INFO  [order-service] Request received: PUT /api/orders/56064/status from 192.168.2.218 [req_0ddbf4]
2024-03-15 09:33:38 INFO  [order-service] DB query executed in 9ms
2024-03-15 09:33:38 INFO  [order-service] Response: PUT /api/orders/56064/status -> 200 (82ms)
2024-03-15 09:33:42 INFO  [order-service] Request received: GET /api/orders/create from 10.0.1.96 [req_0ca8ad]
2024-03-15 09:33:42 INFO  [order-service] Response: GET /api/orders/create -> 204 (130ms)
2024-03-15 09:33:47 INFO  [order-service] Request received: POST /api/orders/83240/cancel from 10.0.2.201 [req_0839bb]
2024-03-15 09:33:47 INFO  [order-service] Response: POST /api/orders/83240/cancel -> 200 (37ms)
2024-03-15 09:33:47 INFO  [order-service] Request received: POST /api/orders/62421/status from 10.0.2.227 [req_0a66cf]
2024-03-15 09:33:47 INFO  [order-service] Response: POST /api/orders/62421/status -> 200 (35ms)
2024-03-15 09:33:54 INFO  [order-service] Request received: POST /api/orders/38626/status from 192.168.1.103 [req_03bbf3]
2024-03-15 09:33:54 INFO  [order-service] Response: POST /api/orders/38626/status -> 200 (95ms)
2024-03-15 09:33:58 INFO  [order-service] Request received: POST /api/orders/create from 192.168.1.144 [req_071d0c]
2024-03-15 09:33:58 INFO  [order-service] DB query executed in 42ms
2024-03-15 09:33:58 INFO  [order-service] Response: POST /api/orders/create -> 200 (112ms)
2024-03-15 09:34:00 INFO  [order-service] Request received: GET /api/orders/create from 192.168.1.61 [req_065ddb]
2024-03-15 09:34:00 INFO  [order-service] DB query executed in 33ms
2024-03-15 09:34:00 INFO  [order-service] Response: GET /api/orders/create -> 204 (43ms)
2024-03-15 09:34:12 INFO  [order-service] Request received: GET /api/orders/create from 192.168.2.166 [req_032a23]
2024-03-15 09:34:12 INFO  [order-service] Response: GET /api/orders/create -> 200 (149ms)
2024-03-15 09:34:12 WARN  [order-service] HTTP client retry: attempt 2/3 for upstream call
2024-03-15 09:34:20 INFO  [order-service] Request received: GET /api/orders/list from 10.0.1.45 [req_099e6f]
2024-03-15 09:34:20 INFO  [order-service] DB query executed in 5ms
2024-03-15 09:34:20 INFO  [order-service] Response: GET /api/orders/list -> 200 (16ms)
2024-03-15 09:34:29 INFO  [order-service] Request received: GET /api/orders/17818/status from 10.0.1.31 [req_0e9f62]
2024-03-15 09:34:29 INFO  [order-service] Response: GET /api/orders/17818/status -> 201 (42ms)
2024-03-15 09:34:32 INFO  [order-service] Request received: GET /api/orders/10702 from 192.168.2.162 [req_0abc1a]
2024-03-15 09:34:32 INFO  [order-service] DB query executed in 22ms
2024-03-15 09:34:32 INFO  [order-service] Response: GET /api/orders/10702 -> 204 (104ms)
2024-03-15 09:34:36 INFO  [order-service] Request received: PUT /api/orders/list from 10.0.1.79 [req_07736e]
2024-03-15 09:34:36 INFO  [order-service] Response: PUT /api/orders/list -> 200 (159ms)
2024-03-15 09:34:45 INFO  [order-service] Request received: PUT /api/orders/43711/status from 10.0.2.119 [req_0adb6c]
2024-03-15 09:34:45 INFO  [order-service] Response: PUT /api/orders/43711/status -> 201 (92ms)
2024-03-15 09:34:59 INFO  [order-service] Request received: GET /api/orders/32556 from 10.0.2.235 [req_0b585f]
2024-03-15 09:35:00 INFO  [order-service] Response: GET /api/orders/32556 -> 200 (108ms)
2024-03-15 09:35:03 INFO  [order-service] Request received: PUT /api/orders/list from 10.0.1.181 [req_018bc4]
2024-03-15 09:35:04 INFO  [order-service] Response: PUT /api/orders/list -> 200 (80ms)
2024-03-15 09:35:11 INFO  [order-service] Request received: PUT /api/orders/list from 10.0.2.118 [req_04e49a]
2024-03-15 09:35:11 INFO  [order-service] Response: PUT /api/orders/list -> 201 (142ms)
2024-03-15 09:35:16 INFO  [order-service] Request received: GET /api/orders/2041/status from 192.168.2.193 [req_0e779d]
2024-03-15 09:35:16 INFO  [order-service] DB query executed in 15ms
2024-03-15 09:35:16 INFO  [order-service] Response: GET /api/orders/2041/status -> 204 (178ms)
2024-03-15 09:35:18 INFO  [order-service] Request received: PUT /api/orders/create from 192.168.1.72 [req_0ab6fd]
2024-03-15 09:35:18 INFO  [order-service] Response: PUT /api/orders/create -> 200 (112ms)
2024-03-15 09:35:30 INFO  [order-service] Request received: POST /api/orders/12487 from 10.0.2.163 [req_0e9033]
2024-03-15 09:35:30 INFO  [order-service] Response: POST /api/orders/12487 -> 201 (103ms)
2024-03-15 09:35:35 INFO  [order-service] Request received: POST /api/orders/82581/status from 192.168.1.75 [req_0e28b0]
2024-03-15 09:35:35 INFO  [order-service] Response: POST /api/orders/82581/status -> 200 (129ms)
2024-03-15 09:35:36 INFO  [order-service] Request received: PUT /api/orders/19633/status from 10.0.1.215 [req_047bd6]
2024-03-15 09:35:36 INFO  [order-service] Response: PUT /api/orders/19633/status -> 201 (16ms)
2024-03-15 09:35:41 INFO  [order-service] Request received: POST /api/orders/create from 10.0.2.203 [req_07fa92]
2024-03-15 09:35:41 INFO  [order-service] Response: POST /api/orders/create -> 200 (150ms)
2024-03-15 09:35:53 INFO  [order-service] Request received: GET /api/orders/62022/status from 192.168.2.149 [req_08814a]
2024-03-15 09:35:53 INFO  [order-service] DB query executed in 40ms
2024-03-15 09:35:53 INFO  [order-service] Response: GET /api/orders/62022/status -> 200 (27ms)
2024-03-15 09:35:54 INFO  [order-service] Request received: PUT /api/orders/77412 from 10.0.2.231 [req_0e4bb5]
2024-03-15 09:35:54 INFO  [order-service] Response: PUT /api/orders/77412 -> 200 (92ms)
2024-03-15 09:35:55 INFO  [order-service] Request received: PUT /api/orders/91045 from 10.0.1.88 [req_0e2274]
2024-03-15 09:35:55 INFO  [order-service] DB query executed in 7ms
2024-03-15 09:35:55 INFO  [order-service] Response: PUT /api/orders/91045 -> 200 (63ms)
2024-03-15 09:36:01 INFO  [order-service] Request received: POST /api/orders/30185/cancel from 192.168.2.213 [req_0b908a]
2024-03-15 09:36:01 INFO  [order-service] Response: POST /api/orders/30185/cancel -> 200 (69ms)
2024-03-15 09:36:02 INFO  [order-service] Request received: POST /api/orders/list from 10.0.2.116 [req_0cb6d7]
2024-03-15 09:36:02 INFO  [order-service] Response: POST /api/orders/list -> 204 (95ms)
2024-03-15 09:36:10 INFO  [order-service] Request received: GET /api/orders/list from 192.168.2.210 [req_097777]
2024-03-15 09:36:10 INFO  [order-service] DB query executed in 19ms
2024-03-15 09:36:11 INFO  [order-service] Response: GET /api/orders/list -> 201 (28ms)
2024-03-15 09:36:16 INFO  [order-service] Request received: POST /api/orders/list from 192.168.1.123 [req_03807b]
2024-03-15 09:36:16 INFO  [order-service] Response: POST /api/orders/list -> 204 (113ms)
2024-03-15 09:36:20 INFO  [order-service] Request received: PUT /api/orders/98166 from 192.168.1.101 [req_01b58c]
2024-03-15 09:36:20 INFO  [order-service] Response: PUT /api/orders/98166 -> 201 (110ms)
2024-03-15 09:36:24 INFO  [order-service] Request received: GET /api/orders/create from 192.168.1.179 [req_078433]
2024-03-15 09:36:24 INFO  [order-service] Response: GET /api/orders/create -> 200 (151ms)
2024-03-15 09:36:45 INFO  [order-service] Request received: PUT /api/orders/88614/cancel from 10.0.2.203 [req_056220]
2024-03-15 09:36:45 INFO  [order-service] DB query executed in 31ms
2024-03-15 09:36:46 INFO  [order-service] Response: PUT /api/orders/88614/cancel -> 200 (89ms)
2024-03-15 09:36:48 INFO  [order-service] Request received: PUT /api/orders/34994 from 10.0.1.189 [req_0226a9]
2024-03-15 09:36:48 INFO  [order-service] Response: PUT /api/orders/34994 -> 200 (148ms)
2024-03-15 09:36:53 INFO  [order-service] Request received: POST /api/orders/create from 10.0.1.85 [req_07e79b]
2024-03-15 09:36:53 INFO  [order-service] DB query executed in 45ms
2024-03-15 09:36:53 INFO  [order-service] Response: POST /api/orders/create -> 200 (22ms)
2024-03-15 09:36:56 INFO  [order-service] Request received: POST /api/orders/create from 192.168.2.126 [req_08a90e]
2024-03-15 09:36:56 INFO  [order-service] Response: POST /api/orders/create -> 200 (112ms)
2024-03-15 09:37:15 INFO  [order-service] Request received: GET /api/orders/create from 10.0.1.58 [req_05aac7]
2024-03-15 09:37:15 INFO  [order-service] Response: GET /api/orders/create -> 200 (83ms)
2024-03-15 09:37:18 INFO  [order-service] Request received: GET /api/orders/list from 10.0.1.193 [req_0a4b03]
2024-03-15 09:37:18 INFO  [order-service] Request received: POST /api/orders/list from 10.0.1.236 [req_050390]
2024-03-15 09:37:18 INFO  [order-service] Response: GET /api/orders/list -> 201 (144ms)
2024-03-15 09:37:18 INFO  [order-service] DB query executed in 9ms
2024-03-15 09:37:18 INFO  [order-service] Response: POST /api/orders/list -> 200 (29ms)
2024-03-15 09:37:22 INFO  [order-service] Request received: PUT /api/orders/create from 192.168.2.48 [req_0794dc]
2024-03-15 09:37:22 INFO  [order-service] Response: PUT /api/orders/create -> 204 (91ms)
2024-03-15 09:37:26 INFO  [order-service] Request received: POST /api/orders/87377/cancel from 192.168.1.236 [req_07f305]
2024-03-15 09:37:26 INFO  [order-service] Response: POST /api/orders/87377/cancel -> 200 (65ms)
2024-03-15 09:37:34 INFO  [order-service] Request received: GET /api/orders/72131/cancel from 10.0.2.72 [req_079ce9]
2024-03-15 09:37:35 INFO  [order-service] DB query executed in 31ms
2024-03-15 09:37:35 INFO  [order-service] Response: GET /api/orders/72131/cancel -> 200 (50ms)
2024-03-15 09:37:41 INFO  [order-service] Request received: GET /api/orders/66015/cancel from 10.0.2.80 [req_03e825]
2024-03-15 09:37:41 INFO  [order-service] DB query executed in 37ms
2024-03-15 09:37:41 INFO  [order-service] Response: GET /api/orders/66015/cancel -> 200 (55ms)
2024-03-15 09:37:54 INFO  [order-service] Request received: PUT /api/orders/77324/status from 192.168.2.46 [req_0a2bd3]
2024-03-15 09:37:54 INFO  [order-service] DB query executed in 29ms
2024-03-15 09:37:54 INFO  [order-service] Response: PUT /api/orders/77324/status -> 200 (93ms)
2024-03-15 09:37:55 INFO  [order-service] Request received: POST /api/orders/56441/status from 192.168.2.154 [req_05b1eb]
